generation,N_shifts,logPrior,logLik,eventRate,acceptRate
14045000,48,300.071,-28079,44.6243,0.402
14050000,41,260.856,-28075,45.2909,0.3998
14055000,38,240.957,-28088.6,37.5938,0.3854
14060000,38,235.224,-28085.4,38.5605,0.3676
14065000,46,291.629,-28086.5,41.5685,0.393
14070000,44,276.794,-28086.9,55.6667,0.3956
14075000,43,280.74,-28085.5,51.1655,0.3822
14080000,49,318.504,-28079.6,51.2719,0.4108
14085000,48,289.098,-28102.3,41.7346,0.4012
14090000,47,296.693,-28076.3,51.5584,0.415
14095000,47,289.059,-28083.3,45.115,0.382
14100000,44,282.751,-28082.2,33.2456,0.3854
14105000,46,300.371,-28089.8,59.9919,0.389
14110000,45,287.08,-28073.7,47.7992,0.4024
14115000,42,267.677,-28087.2,51.0099,0.3956
14120000,41,265.009,-28087.3,41.6407,0.3812
14125000,49,300.83,-28082.6,56.6464,0.406
14130000,44,278.691,-28073.8,38.6886,0.3978
14135000,37,238.855,-28067,39.5417,0.3926
14140000,38,236.6,-28069.5,36.091,0.3856
14145000,39,251.224,-28072.4,35.3543,0.3752
14150000,39,239.386,-28069.6,36.6957,0.3796
14155000,42,246.714,-28075.1,33.5473,0.3754
14160000,39,252.138,-28073.9,44.4791,0.387
14165000,36,227.849,-28067.1,28.6191,0.3694
14170000,41,269.134,-28075.8,28.8625,0.3792
14175000,45,288.153,-28074.2,44.4689,0.3926
14180000,47,290.968,-28080.5,53.3801,0.3982
14185000,42,263.882,-28095.9,44.8727,0.3884
14190000,45,286.531,-28109.7,40.1508,0.3836
14195000,40,246.961,-28087.8,46.2583,0.3868
14200000,35,211.172,-28080.4,38.461,0.3822
14205000,35,213.1,-28096,38.975,0.3576
14210000,40,243.023,-28090.7,47.7762,0.3858
14215000,33,201.225,-28100,31.0565,0.3804
14220000,36,218.437,-28095.8,34.4723,0.391
14225000,32,201.509,-28097.8,34.0295,0.3672
14230000,31,189.852,-28095.7,27.4049,0.361
14235000,31,197.364,-28093.3,21.2363,0.3644
14240000,35,215.817,-28107.7,33.5514,0.3674
14245000,29,173.45,-28093.3,35.2371,0.3458
14250000,35,214.809,-28087,34.1368,0.355
14255000,40,246.816,-28090.4,39.872,0.3828
14260000,45,275.98,-28063.2,55.3214,0.38
14265000,48,291.019,-28057.3,44.8207,0.384
14270000,56,347.896,-28079.4,63.5058,0.3956
14275000,57,349.351,-28073.6,44.3278,0.4058
14280000,59,360.716,-28064.6,65.7924,0.3936
14285000,60,369.127,-28081.6,65.2513,0.4102
14290000,53,340.748,-28066.2,59.4946,0.4074
14295000,57,351.013,-28080.2,53.9745,0.387
14300000,54,354.085,-28081.8,57.7741,0.3912
14305000,56,374.389,-28087.1,61.8749,0.4056
14310000,53,345.574,-28061.6,44.9068,0.4032
14315000,46,288.588,-28077,49.2543,0.398
14320000,42,268.138,-28082.3,54.9004,0.3886
14325000,46,295.106,-28086,53.1691,0.3894
14330000,39,248.459,-28069.8,41.9368,0.3858
14335000,39,249.686,-28083.8,27.8801,0.3686
14340000,36,231.868,-28091.3,44.3733,0.374
14345000,49,318.402,-28087.1,44.2865,0.391
14350000,39,235.851,-28099.7,39.0575,0.3854
14355000,39,255.223,-28100.2,44.0912,0.382
14360000,39,255.043,-28093.6,41.3861,0.3968
14365000,43,286.905,-28084.7,39.5075,0.389
14370000,37,233.909,-28090.2,30.5514,0.3866
14375000,35,225.586,-28100.5,30.6376,0.356
14380000,34,221.816,-28089.3,36.9805,0.3596
14385000,40,264.324,-28098.3,36.0476,0.3894
14390000,37,233.543,-28117.2,34.5619,0.3748
14395000,46,292.899,-28101.7,48.5805,0.3984
14400000,57,362.259,-28114.6,57.7519,0.4062
14405000,43,273.53,-28107.4,58.2027,0.405
14410000,39,259.29,-28099.3,43.3099,0.4156
14415000,36,245.989,-28107.9,41.1202,0.4
14420000,39,241.691,-28102.2,34.09,0.394
14425000,38,225.766,-28088.8,42.729,0.394
14430000,36,233.958,-28089.4,39.869,0.395
14435000,34,218.333,-28101.6,29.6715,0.3726
14440000,35,224.27,-28095,29.8615,0.3778
14445000,38,248.107,-28087.4,37.5805,0.3916
14450000,39,248.772,-28093.6,35.5179,0.407
14455000,36,234.725,-28092.4,36.6888,0.3912
14460000,37,248.034,-28080.3,36.3695,0.376
14465000,35,229.042,-28096,39.3812,0.3872
14470000,39,253.232,-28104.4,38.4208,0.389
14475000,36,231.626,-28098.4,46.6301,0.3794
14480000,42,266.434,-28095.9,37.1781,0.3768
14485000,34,218.04,-28084.6,29.4038,0.389
14490000,39,254.882,-28097,36.6973,0.3768
14495000,44,282.261,-28088.9,36.6186,0.3968
14500000,47,308.908,-28078.7,49.6512,0.3998
14505000,40,263.026,-28095.6,25.3203,0.4126
14510000,41,263.515,-28087,55.0371,0.4054
14515000,44,287.683,-28097.5,32.5847,0.412
14520000,34,213.275,-28091.9,45.5367,0.401
14525000,43,270.023,-28099.5,41.4414,0.3988
14530000,45,286.053,-28091.5,34.0658,0.3948
14535000,49,305.549,-28082.8,46.3357,0.4066
14540000,50,327.229,-28095.7,59.7129,0.4236
14545000,46,286.493,-28099.7,49.5922,0.402
14550000,41,268.693,-28082.9,45.1099,0.4242
14555000,45,289.753,-28085.9,45.9136,0.3868
14560000,60,379.517,-28088,64.2001,0.388
14565000,53,328.285,-28097.9,47.0797,0.4096
14570000,52,315.312,-28097.4,49.2049,0.3934
14575000,52,322.95,-28096.3,55.9018,0.405
14580000,43,263.78,-28082.1,44.555,0.4086
14585000,42,269.017,-28082.2,39.5069,0.4054
14590000,43,286.547,-28084.3,54.2063,0.3902
14595000,42,285.993,-28071.7,51.267,0.3848
14600000,46,297.241,-28071.3,42.1791,0.3928
14605000,42,281.436,-28067.5,50.7793,0.382
14610000,39,264.177,-28093.6,42.3996,0.3814
14615000,36,232.901,-28110.1,48.574,0.384
14620000,40,252.815,-28107.9,35.3343,0.3716
14625000,43,281.067,-28104.3,39.9645,0.3816
14630000,38,246.091,-28092.1,43.3316,0.3984
14635000,40,256.301,-28086.7,29.4524,0.3832
14640000,43,281.295,-28101,41.3447,0.3992
14645000,39,263.349,-28094.3,40.1472,0.3846
14650000,39,256.993,-28094.7,39.1611,0.3686
14655000,40,258.763,-28091.2,42.7192,0.3758
14660000,42,274.735,-28077.4,43.7285,0.3878
14665000,47,304.737,-28079.2,50.4017,0.391
14670000,42,264.787,-28092.3,32.9283,0.3836
14675000,44,280.583,-28076.7,41.2719,0.3822
14680000,43,285.645,-28067,37.4792,0.3744
14685000,48,308.742,-28053.3,46.0792,0.3922
14690000,49,323.299,-28064.8,42.1814,0.3912
14695000,55,366.307,-28074.4,60.2834,0.395
14700000,45,296.408,-28068.1,52.2811,0.383
14705000,42,274.705,-28077.2,34.8754,0.4052
14710000,37,235.433,-28095,49.3802,0.3826
14715000,41,274.537,-28068.6,46.6811,0.3764
14720000,42,276.665,-28068,45.1508,0.3796
14725000,52,332.314,-28072,49.0291,0.384
14730000,45,301.107,-28067.5,35.9529,0.3976
14735000,43,281.517,-28075.1,40.7825,0.3888
14740000,52,336.148,-28064.9,52.2683,0.3874
14745000,49,315.564,-28054.8,57.0226,0.4036
14750000,47,308.049,-28063.9,32.2847,0.3862
14755000,45,301.668,-28069.5,35.1074,0.3854
14760000,52,321.765,-28059.8,50.6458,0.4066
14765000,40,256.411,-28073,39.4876,0.386
14770000,47,303.702,-28073.7,50.6017,0.3786
14775000,42,277.237,-28075.3,42.3332,0.398
14780000,49,308.99,-28080,44.651,0.3954
14785000,42,278.689,-28082.8,37.7187,0.393
14790000,41,263.132,-28086.6,44.5732,0.38
14795000,50,314.965,-28070.1,53.6379,0.3952
14800000,48,302.538,-28072.1,42.3053,0.4026
14805000,46,294.877,-28081,45.6352,0.3814
14810000,45,292.968,-28089.5,40.9305,0.4076
14815000,50,317.262,-28101.8,52.444,0.3966
14820000,45,285.912,-28096.8,50.0618,0.4086
14825000,44,294.219,-28092.8,35.6768,0.3986
14830000,40,266.18,-28104.3,37.7061,0.4004
14835000,31,202.456,-28096,21.6917,0.3744
14840000,32,213.907,-28090.5,28.8895,0.3686
14845000,40,257.948,-28083,30.6707,0.3668
14850000,30,194.041,-28100.6,30.619,0.3744
14855000,33,212.741,-28100.6,35.1247,0.3516
14860000,46,288.234,-28095.5,47.4463,0.384
14865000,43,273.123,-28079,36.0169,0.395
14870000,42,265.401,-28097.7,49.8267,0.3918
14875000,38,235.843,-28095.7,46.6945,0.3818
14880000,40,247.661,-28094.3,38.4387,0.3868
14885000,45,280.176,-28096.9,40.0157,0.4024
14890000,54,327.063,-28088.6,50.9438,0.407
14895000,48,299.468,-28088.3,51.7439,0.4158
14900000,44,271.593,-28099.3,39.2703,0.3968
14905000,35,225.739,-28095.5,44.2752,0.3828
14910000,43,270.982,-28084.7,39.0327,0.3936
14915000,44,274.389,-28088.5,44.4171,0.405
14920000,38,233.887,-28088,31.798,0.3784
14925000,39,234.55,-28103.1,44.9821,0.3846
14930000,43,268.784,-28074.6,41.9532,0.3896
14935000,46,286.992,-28075.9,40.7352,0.3978
14940000,51,324.23,-28065.3,56.2744,0.3962
14945000,43,271.905,-28086.6,36.6649,0.394
14950000,43,275.218,-28091.3,49.9113,0.4018
14955000,37,235.548,-28091.9,38.8152,0.4062
14960000,36,231.067,-28107.9,31.8263,0.391
14965000,37,245.83,-28088.5,33.949,0.3744
14970000,40,257.899,-28089.6,37.4136,0.3846
14975000,38,245.244,-28099.7,35.7504,0.3928
14980000,41,252.064,-28091.7,37.7986,0.4056
14985000,40,260.347,-28084.8,38.7238,0.4124
14990000,33,206.019,-28083.3,45.318,0.3866
14995000,34,217.182,-28084,38.7421,0.3638
15000000,39,249.465,-28091.1,42.8466,0.3902
15005000,43,265.311,-28078.8,50.5327,0.3948
15010000,46,290.648,-28086.4,43.9594,0.3976
15015000,47,304.389,-28081.1,38.0605,0.4186
15020000,53,335.38,-28083.3,51.6433,0.4084
15025000,64,400.518,-28093.5,68.898,0.4122
15030000,51,316.987,-28082,60.9742,0.4224
15035000,42,259.906,-28082.2,40.9805,0.4114
15040000,44,271.354,-28088.8,40.5714,0.4044
15045000,39,246.112,-28084.6,56.1487,0.387
15050000,34,214.206,-28084.1,37.2496,0.378
15055000,34,212.762,-28091.2,38.0619,0.3526
15060000,31,192.795,-28067.5,27.4394,0.3616
15065000,43,270.681,-28073.8,47.3524,0.3696
15070000,41,257.494,-28098,31.2415,0.3772
15075000,38,227.521,-28076.8,39.274,0.38
15080000,37,226.708,-28084.2,26.038,0.3676
15085000,47,284.841,-28077.5,39.1497,0.3878
15090000,47,275.896,-28080,39.5608,0.4158
15095000,41,246.455,-28061.5,42.4617,0.3798
15100000,39,243.467,-28064.5,32.9061,0.3694
15105000,44,287.907,-28068.1,54.6726,0.3924
15110000,42,273.313,-28071.8,45.2985,0.372
15115000,41,267.657,-28070.7,32.8339,0.3594
15120000,41,265.323,-28078.2,36.4524,0.3898
15125000,38,244.071,-28075.6,41.0955,0.3764
15130000,33,213.005,-28075.9,35.8202,0.3722
15135000,31,205.968,-28085.4,29.3933,0.3714
15140000,39,250.617,-28074.8,46.3595,0.379
15145000,38,253.616,-28083.7,38.9948,0.3904
15150000,37,247.133,-28093.5,40.6534,0.3868
15155000,51,318.877,-28096.4,47.7756,0.4006
15160000,45,287.275,-28092.3,41.2546,0.407
15165000,45,285.74,-28084.4,42.1134,0.4046
15170000,59,375.507,-28089.4,44.3832,0.4112
15175000,51,331.016,-28076.6,41.3738,0.4166
15180000,44,288.399,-28076,44.6852,0.3962
15185000,42,271.356,-28087.6,47.2292,0.4034
15190000,46,278.925,-28086.7,42.1306,0.3972
15195000,43,267.317,-28082.6,49.4601,0.4098
15200000,41,258.143,-28079.8,42.0983,0.3726
15205000,47,293.37,-28080.9,53.8937,0.3922
15210000,54,349.979,-28084.4,38.9342,0.4082
15215000,52,338.348,-28089.3,38.543,0.4102
15220000,48,306.078,-28090.4,54.2171,0.407
15225000,49,300.808,-28085.2,44.2792,0.4158
15230000,50,309.812,-28096.2,49.1221,0.4048
15235000,44,270.533,-28086.4,42.8803,0.3828
15240000,40,252.878,-28092.6,42.0041,0.3888
15245000,39,245.61,-28071.6,33.5642,0.3672
15250000,37,234.541,-28076.7,35.8596,0.3786
15255000,34,212.733,-28070.5,28.4285,0.3866
15260000,39,252.696,-28076.3,34.5226,0.3778
15265000,45,286.72,-28092.3,41.7558,0.3952
15270000,58,358.766,-28075.1,63.0806,0.4054
15275000,52,319.348,-28057.8,43.6799,0.4152
15280000,58,356.538,-28069.3,57.9193,0.4052
15285000,49,315.254,-28078.3,49.2181,0.3978
15290000,53,334.433,-28069.4,43.5567,0.409
15295000,56,340.007,-28065.7,46.1681,0.3902
15300000,58,357.45,-28055.1,64.3509,0.4118
15305000,52,330.156,-28064.4,49.3538,0.3822
15310000,49,308.376,-28068.8,39.5171,0.4056
15315000,48,298.817,-28066.1,42.1371,0.3754
15320000,54,331.497,-28055.8,58.0591,0.382
15325000,51,305.784,-28059.8,39.7699,0.3948
15330000,47,287.725,-28083.9,42.3896,0.4146
15335000,36,222.632,-28083.7,47.2376,0.3834
15340000,34,201.792,-28091.1,40.6061,0.3528
15345000,37,228.772,-28069.8,30.6839,0.3592
15350000,35,218.024,-28075.5,46.94,0.3616
15355000,45,281.535,-28083.6,55.3764,0.4016
15360000,49,294.548,-28079.8,47.9632,0.3916
15365000,52,317.992,-28070.3,53.3591,0.3872
15370000,50,307.988,-28069.4,47.3279,0.4124
15375000,46,289.369,-28067.7,44.0376,0.3908
15380000,44,263.582,-28067.4,28.7219,0.3864
15385000,54,346.763,-28078.3,58.0061,0.3898
15390000,49,316.768,-28074.4,53.728,0.3958
15395000,52,316.851,-28066.4,55.3453,0.3824
15400000,40,255.974,-28074.9,49.6815,0.3814
15405000,43,268.348,-28066.5,38.6628,0.3636
15410000,37,233.732,-28069.5,48.0926,0.3866
15415000,32,206.313,-28101.6,29.5379,0.3632
15420000,34,203.507,-28084,28.4379,0.369
15425000,46,289.744,-28093.7,46.6937,0.3934
15430000,59,385.346,-28097.9,51.6883,0.4138
15435000,54,347.198,-28079.6,56.8009,0.4226
15440000,59,383.65,-28078.6,50.0042,0.417
15445000,49,302.922,-28091.9,52.4903,0.419
15450000,52,332.742,-28083.3,67.3423,0.3926
15455000,41,266.009,-28090.6,45.532,0.4046
15460000,30,195.844,-28094.3,32.0108,0.3848
15465000,36,233.02,-28074.7,40.8544,0.3756
15470000,36,236.624,-28092.6,31.304,0.3748
15475000,32,205.745,-28092.7,38.7885,0.3748
15480000,39,249.895,-28085.2,40.0781,0.3724
15485000,42,269.297,-28091.8,43.4128,0.3764
15490000,41,269.912,-28088.7,42.5453,0.3952
15495000,36,233.891,-28080.4,36.6291,0.3926
15500000,41,264.47,-28086.6,51.0466,0.3902
15505000,36,228.653,-28084.5,38.1238,0.3876
15510000,33,214.021,-28093.4,35.9236,0.3856
15515000,35,221.345,-28084.9,26.1516,0.375
15520000,32,203.234,-28094.7,34.2607,0.3718
15525000,32,212.763,-28089.2,26.2648,0.3696
15530000,28,179.32,-28098.9,26.1802,0.3526
15535000,37,239.811,-28100.4,40.681,0.3598
15540000,37,237.984,-28115.8,32.6172,0.3882
15545000,42,265.395,-28122.6,47.3547,0.3786
15550000,47,291.617,-28107.4,50.8318,0.3756
15555000,44,286.187,-28101.3,46.3739,0.3862
15560000,46,305.263,-28088,48.1601,0.3932
15565000,52,350.769,-28082.4,59.277,0.414
15570000,50,332.548,-28079.2,46.9803,0.417
15575000,43,283.731,-28083.4,41.1401,0.3902
15580000,44,292.667,-28091.8,47.8903,0.3766
15585000,40,261.328,-28085.5,35.8875,0.3966
15590000,46,300.545,-28069.9,51.4026,0.3886
15595000,49,325.601,-28080.2,41.6922,0.4028
15600000,42,280.65,-28077.1,45.3791,0.3984
15605000,47,299.622,-28062.5,49.7848,0.3836
15610000,50,316.476,-28073,55.8493,0.4008
15615000,55,341.488,-28069,74.0389,0.3994
15620000,51,322.323,-28055.7,63.1098,0.4002
15625000,53,350.188,-28057.3,44.0671,0.4016
15630000,51,333.149,-28062.8,61.0449,0.3902
15635000,57,351.112,-28058,76.2865,0.4188
15640000,58,380.105,-28076.5,62.6399,0.415
15645000,57,368.357,-28085.6,71.0983,0.4146
15650000,68,435.813,-28092.4,70.7647,0.415
15655000,69,451.714,-28071.4,59.5696,0.4328
15660000,60,390.853,-28070.7,58.206,0.4292
15665000,57,364.116,-28063.4,56.9588,0.402
15670000,54,343.782,-28074.3,55.2177,0.405
15675000,58,378.152,-28079.4,54.4214,0.408
15680000,55,365.071,-28068.1,48.8455,0.3932
15685000,52,348.163,-28084,54.8807,0.4198
15690000,57,353.54,-28070.7,57.8603,0.4148
15695000,48,317.039,-28076.3,38.9787,0.3926
15700000,37,249.789,-28066.1,35.3612,0.3842
15705000,47,299.2,-28078.3,41.0896,0.3822
15710000,53,347.299,-28080.2,47.7737,0.3952
15715000,51,325.279,-28083.5,52.6711,0.4028
15720000,41,264.237,-28082.4,48.1381,0.3888
15725000,44,290.857,-28091.3,42.0557,0.375
15730000,46,306.178,-28092.5,49.6666,0.3924
15735000,49,317.893,-28080.6,45.0977,0.3878
15740000,56,362.639,-28061,62.3341,0.3886
15745000,49,321.434,-28074.4,58.1328,0.3914
15750000,44,297.293,-28065.8,40.574,0.3932
15755000,52,346.658,-28059.5,55.3419,0.3774
15760000,61,382.068,-28071.9,56.8509,0.407
15765000,54,352.071,-28076.8,63.468,0.4164
15770000,44,288.342,-28091,46.0473,0.4042
15775000,46,297.054,-28095.7,45.3924,0.4038
15780000,39,252.429,-28105.3,33.2608,0.3692
15785000,46,304.498,-28084,64.1718,0.3804
15790000,49,321.473,-28071.6,53.6691,0.3938
15795000,47,309.168,-28078.7,33.2956,0.4104
15800000,57,377.779,-28084.7,54.1983,0.4096
15805000,58,380.816,-28081.2,54.2204,0.4084
15810000,52,336.402,-28074.4,59.416,0.4072
15815000,51,337.085,-28066.4,54.2876,0.3938
15820000,53,340.679,-28068.2,62.562,0.3966
15825000,43,283.353,-28062.9,34.392,0.3872
15830000,48,307.88,-28062.4,52.0511,0.3852
15835000,48,302.531,-28083.9,40.2089,0.3852
15840000,41,263.87,-28073.1,51.4568,0.3786
15845000,42,265.323,-28055.4,54.2141,0.3826
15850000,41,267.465,-28066.9,41.9886,0.3688
15855000,49,321.905,-28071.7,40.8913,0.3874
15860000,58,380.157,-28089.9,50.9928,0.4104
15865000,45,303.714,-28087.3,45.9946,0.4014
15870000,51,326.194,-28075.6,47.9748,0.3946
15875000,52,340.341,-28081.6,49.939,0.4074
15880000,51,338.736,-28083.9,48.7879,0.406
15885000,54,352.18,-28080.6,46.3671,0.3974
15890000,48,318.324,-28098.7,60.3496,0.3888
15895000,38,249.316,-28072.2,42.0907,0.4022
15900000,48,299.944,-28076.8,55.7827,0.4036
15905000,48,311.958,-28081.1,59.6618,0.395
15910000,52,330.704,-28096.6,46.5834,0.4124
15915000,49,322.476,-28090.8,50.9992,0.3934
15920000,47,299.486,-28094,46.3247,0.3986
15925000,48,309.477,-28096.5,65.3134,0.3998
15930000,37,245.405,-28098.7,36.7094,0.4002
15935000,37,238.932,-28092.8,41.4314,0.3816
15940000,32,214.442,-28091.6,28.3486,0.3818
15945000,32,212.001,-28104,37.9152,0.3756
15950000,42,275.152,-28095.6,44.1626,0.377
15955000,45,298.695,-28099.1,41.81,0.4056
15960000,41,273.989,-28098,60.1662,0.4014
15965000,34,224.421,-28094.9,30.5143,0.3908
15970000,37,246.677,-28093,31.3241,0.3762
15975000,37,241.668,-28098.6,42.4843,0.3906
15980000,36,235.866,-28093.9,34.8486,0.3942
15985000,32,211.529,-28096.7,38.1971,0.3962
15990000,36,230.141,-28093.5,31.2203,0.3828
15995000,41,269.039,-28098.7,34.4072,0.3858
16000000,37,239.769,-28095,31.6682,0.4006
16005000,35,221.966,-28090.1,36.6131,0.3908
16010000,41,269.787,-28089.8,32.8849,0.3884
16015000,43,273.286,-28095.2,47.7335,0.3928
16020000,47,309.46,-28099.1,53.9196,0.4154
16025000,48,309.43,-28089.1,50.579,0.408
16030000,47,276.945,-28080,54.1532,0.4092
16035000,39,239.578,-28085.9,46.3685,0.3924
16040000,38,242.097,-28080.6,46.2051,0.3868
16045000,38,240.445,-28069.7,32.7251,0.3818
16050000,42,268.599,-28073.2,36.289,0.3878
16055000,39,253.677,-28090.4,35.4175,0.3824
16060000,36,225.26,-28096.6,38.7257,0.3936
16065000,46,286.903,-28088.9,39.3716,0.3864
16070000,42,267.573,-28077.1,38.2499,0.4008
16075000,50,320.607,-28077.2,66.3565,0.4146
16080000,44,275.132,-28077.9,45.1125,0.3984
16085000,45,285.623,-28072.7,38.4337,0.4002
16090000,45,281.604,-28081.1,33.4666,0.3912
16095000,47,295.905,-28072.4,44.4621,0.3948
16100000,37,232.876,-28069.1,29.4157,0.3788
16105000,39,239.915,-28072.6,36.6946,0.3626
16110000,50,310.468,-28043.9,47.3142,0.379
16115000,49,315.852,-28038.5,55.6227,0.3718
16120000,44,270.125,-28063.4,43.9932,0.3818
16125000,46,289.954,-28029.9,37.9028,0.3578
16130000,41,260.941,-28045.5,51.5176,0.3682
16135000,47,295.569,-28034.7,48.5515,0.3738
16140000,45,281.854,-28050.6,47.0088,0.3632
16145000,46,282.854,-28057.3,41.5598,0.3758
16150000,48,295.277,-28036.7,53.2289,0.3666
16155000,50,315.732,-28051.4,45.3177,0.384
16160000,50,323.213,-28055.1,43.6728,0.3818
16165000,45,279.477,-28061.4,45.8929,0.3634
16170000,51,322.274,-28048.2,54.2737,0.3828
16175000,56,355.46,-28049,47.4804,0.3744
16180000,54,350.142,-28053,51.9281,0.3886
16185000,61,376.777,-28042.4,65.9707,0.3926
16190000,52,321.614,-28039.4,43.8856,0.3782
16195000,52,329.244,-28063.8,56.1328,0.391
16200000,59,382.908,-28071.3,50.2365,0.4046
16205000,48,312.249,-28066,51.8449,0.4012
16210000,57,360.611,-28065.3,61.02,0.3954
16215000,59,367.843,-28086.4,56.3718,0.4016
16220000,61,378.701,-28064.6,57.0773,0.4226
16225000,63,375.661,-28074.3,58.4502,0.4124
16230000,65,408.69,-28057.5,64.0721,0.4122
16235000,76,472.408,-28075.4,87.6582,0.412
16240000,65,414.664,-28068.7,66.9775,0.4312
16245000,64,408.191,-28065.1,65.031,0.4108
16250000,67,427.719,-28062.8,60.6579,0.423
16255000,65,416.7,-28052,66.7763,0.417
16260000,66,421.177,-28055.8,70.36,0.4012
16265000,65,403.041,-28040.7,61.1563,0.4202
16270000,57,360.088,-28048.1,46.1342,0.406
16275000,58,369.917,-28055.5,65.9188,0.395
16280000,59,377.116,-28058.1,49.0133,0.403
16285000,63,406.414,-28056.8,58.5903,0.3984
16290000,54,354.607,-28074.9,62.4012,0.411
16295000,49,309.729,-28070.3,39.7229,0.405
16300000,43,278.467,-28074.2,57.76,0.4034
16305000,45,296.029,-28072.9,57.4012,0.3842
16310000,49,315.618,-28079.6,47.1232,0.3984
16315000,49,312.014,-28066.1,50.8551,0.3914
16320000,44,286.262,-28070.3,39.6027,0.4034
16325000,46,289.297,-28085.6,63.5339,0.4022
16330000,58,358.472,-28084.8,58.2653,0.4062
16335000,55,350.469,-28079.5,56.0437,0.425
16340000,51,321.72,-28068.8,56.8952,0.402
16345000,52,325.804,-28073.5,57.3556,0.4038
16350000,46,299.391,-28069.1,46.1251,0.402
16355000,47,293.381,-28072.4,50.0107,0.383
16360000,41,243.071,-28073,50.1873,0.3768
16365000,35,219.058,-28062.1,29.7308,0.3704
16370000,46,283.077,-28073.4,39.8481,0.3812
16375000,42,266.652,-28060.2,31.8489,0.383
16380000,41,260.668,-28045.3,46.9307,0.39
16385000,40,239.018,-28070.7,46.5954,0.384
16390000,50,320.043,-28049,54.9165,0.3948
16395000,49,310.908,-28041.3,47.5244,0.3938
16400000,55,343.609,-28031.8,47.0598,0.3826
16405000,52,328.139,-28033.5,48.5707,0.3868
16410000,52,321.221,-28024.2,44.1843,0.374
16415000,49,306.667,-28029.5,47.7278,0.3796
16420000,50,311.9,-28026.7,45.5384,0.3974
16425000,60,388.269,-28054.6,62.0967,0.405
16430000,72,470.519,-28054.7,63.8578,0.4014
16435000,68,430.926,-28047.6,62.1266,0.435
16440000,60,368.074,-28060.7,55.2243,0.4106
16445000,56,346.989,-28053.8,61.9847,0.3864
16450000,59,380.304,-28042,51.82,0.4052
16455000,52,338.004,-28047.4,49.8706,0.4026
16460000,50,312.869,-28030,57.4331,0.3844
16465000,51,318.23,-28055,41.4331,0.3738
16470000,46,275.958,-28064.2,39.44,0.3752
16475000,45,267.786,-28061,55.1841,0.3734
16480000,38,232.083,-28051,38.9385,0.3692
16485000,40,244.741,-28054.6,43.2786,0.372
16490000,36,228.096,-28057.8,36.2256,0.3692
16495000,37,235.877,-28073.7,42.8698,0.3552
