generation,N_shifts,logPrior,logLik,eventRate,acceptRate
31955000,19,95.5112,-18704.7,8.32158,0.3798
31960000,21,106.562,-18704.4,10.4201,0.3474
31965000,19,88.7689,-18694,7.24251,0.3604
31970000,21,115.856,-18702.6,10.9051,0.3454
31975000,26,141.305,-18705.7,14.1416,0.3684
31980000,19,95.8485,-18700.9,8.88998,0.353
31985000,22,113.142,-18705,9.01824,0.336
31990000,21,114.519,-18695.5,7.07563,0.3322
31995000,19,102.38,-18706.1,6.70772,0.3264
32000000,21,101.935,-18700.8,12.0809,0.347
32005000,23,108.169,-18698.4,11.6765,0.3534
32010000,24,117.153,-18712.9,12.3861,0.3498
32015000,25,133.215,-18707.7,13.0503,0.3624
32020000,20,94.7665,-18705.8,8.56952,0.3672
32025000,24,125.28,-18714.1,8.92623,0.3604
32030000,27,140.878,-18709.7,15.085,0.3802
32035000,22,118.271,-18716.2,10.7587,0.3768
32040000,22,110.188,-18709.7,12.1505,0.3608
32045000,19,101.013,-18727.3,7.36907,0.37
32050000,19,90.7337,-18707.9,13.4304,0.334
32055000,21,105.943,-18700.1,7.94237,0.328
32060000,19,95.3464,-18717.8,8.79366,0.362
32065000,20,97.955,-18708.1,11.4012,0.3446
32070000,20,103.235,-18708.8,9.181,0.3638
32075000,19,91.8318,-18709.3,12.5865,0.3542
32080000,23,108.588,-18705.3,12.2768,0.3576
32085000,20,86.1982,-18718.5,14.1065,0.373
32090000,23,119.761,-18706.7,12.7694,0.374
32095000,19,99.8691,-18719.8,13.7964,0.3496
32100000,20,104.892,-18712.2,10.3206,0.376
32105000,18,91.8093,-18718.7,8.40998,0.347
32110000,17,77.1631,-18718,13.9159,0.3272
32115000,19,95.0991,-18721.8,11.787,0.3444
32120000,20,104.714,-18704.6,11.3748,0.3418
32125000,26,134.342,-18730.1,13.7595,0.3492
32130000,25,119.412,-18717.3,20.0738,0.3826
32135000,24,122.872,-18704.4,12.8203,0.3832
32140000,29,142.148,-18720.8,14.9837,0.3748
32145000,29,145.073,-18701.7,13.567,0.3768
32150000,25,118.132,-18705.4,13.4498,0.3734
32155000,25,124.542,-18709.6,14.4679,0.3662
32160000,21,109.637,-18695.7,9.80987,0.3324
32165000,22,112.622,-18698.4,11.2939,0.3276
32170000,25,138.078,-18695.9,15.3025,0.3576
32175000,22,98.4588,-18711,11.6236,0.340407
32180000,23,106.542,-18714.1,13.1842,0.362
32185000,23,121.018,-18720.3,10.1674,0.3676
32190000,19,105.84,-18710.6,8.23472,0.3438
32195000,19,89.504,-18721.7,13.5821,0.3342
32200000,18,93.7467,-18725,9.57968,0.3628
32205000,16,79.7201,-18717.2,4.58567,0.3372
32210000,15,65.2303,-18712.4,8.6476,0.3328
32215000,19,94.9203,-18701.5,8.65052,0.3254
32220000,22,108.719,-18712.5,8.43167,0.3472
32225000,24,116.016,-18708.4,14.4078,0.3624
32230000,21,93.4505,-18714.5,9.66186,0.3532
32235000,26,125.514,-18702.9,12.4936,0.3554
32240000,18,81.4553,-18708.6,10.043,0.3624
32245000,18,81.2687,-18714,7.71465,0.3346
32250000,17,66.79,-18705.9,11.4387,0.3256
32255000,23,115.281,-18705.1,12.0919,0.3388
32260000,19,84.1561,-18718.7,10.6681,0.3624
32265000,18,77.2702,-18719.6,9.72495,0.3336
32270000,20,84.805,-18720.4,10.0222,0.3374
32275000,22,99.089,-18709,10.9098,0.329
32280000,26,117.522,-18700.7,13.0446,0.359
32285000,23,100.424,-18697.9,13.4413,0.365
32290000,23,111.784,-18711.6,12.5364,0.3632
32295000,23,101.274,-18720.4,10.1596,0.3614
32300000,24,108.39,-18707.7,8.26249,0.369
32305000,12,57.1741,-18730.8,6.90528,0.337569
32310000,25,107.886,-18704.9,16.6165,0.3563
32315000,18,90.3497,-18720.6,8.799,0.332682
32320000,21,113.883,-18734.8,13.892,0.344
32325000,21,110.307,-18730,16.9581,0.3826
32330000,17,71.8031,-18719.6,6.65271,0.331166
32335000,19,94.527,-18726.2,11.0133,0.3576
32340000,22,103.992,-18721.1,12.4467,0.3692
32345000,17,75.1289,-18722.7,12.7863,0.3586
32350000,18,75.3672,-18715.7,8.86166,0.3314
32355000,20,107.187,-18724,10.7154,0.3578
32360000,19,98.6272,-18715.1,10.1149,0.353
32365000,28,154.633,-18709.6,12.3035,0.3786
32370000,19,100.553,-18720.1,7.99733,0.3804
32375000,22,114.613,-18709.3,12.0686,0.3626
32380000,17,83.9495,-18725.2,10.13,0.3422
32385000,14,71.5449,-18713.6,7.41971,0.3336
32390000,19,98.9771,-18716.2,8.89283,0.3364
32395000,15,64.6442,-18704.4,7.56258,0.3252
32400000,22,113.591,-18711.4,8.34663,0.3268
32405000,19,84.5559,-18715.5,11.5593,0.3446
32410000,19,102.402,-18717.2,6.75998,0.3044
32415000,16,81.7641,-18722.5,8.47325,0.3452
32420000,17,78.2981,-18726.5,10.6341,0.325057
32425000,22,104.663,-18719.4,14.6433,0.3494
32430000,17,76.1812,-18707.4,9.8367,0.3586
32435000,20,95.7905,-18711.5,11.6066,0.3454
32440000,21,98.9426,-18693.5,11.5216,0.3408
32445000,21,102.61,-18691.2,10.9067,0.348
32450000,23,118.506,-18698.3,7.74795,0.3544
32455000,20,101.143,-18700.8,6.54006,0.332
32460000,22,98.1437,-18686.4,15.1155,0.3508
32465000,24,112.727,-18701,10.062,0.3618
32470000,19,91.9009,-18706.9,13.2822,0.3522
32475000,21,100.109,-18689.8,12.6694,0.342
32480000,18,78.4771,-18698.5,7.93777,0.3428
32485000,24,122.056,-18678.3,11.4815,0.349
32490000,23,112.556,-18678.8,9.5452,0.3594
32495000,28,132.629,-18679.2,16.3263,0.345
32500000,28,139.438,-18688,12.0806,0.3672
32505000,24,124.375,-18674.7,12.1808,0.3436
32510000,24,124.74,-18683.3,10.2677,0.3594
32515000,23,116.415,-18690.1,10.7511,0.35
32520000,25,113.088,-18685.5,12.4557,0.3546
32525000,21,107.122,-18685.2,8.67317,0.3512
32530000,24,111.246,-18685.2,10.8204,0.355
32535000,27,143.896,-18688,12.2899,0.3588
32540000,33,180.969,-18684.1,15.1814,0.3838
32545000,22,116.429,-18690.3,13.1816,0.3632
32550000,25,127.881,-18698.2,17.3581,0.3442
32555000,23,120.454,-18692.1,14.1689,0.3616
32560000,22,111.224,-18693.8,8.72354,0.3534
32565000,24,120.93,-18692.5,10.5579,0.3472
32570000,25,134.729,-18688,13.3455,0.363
32575000,26,127.948,-18685.3,14.3316,0.374
32580000,21,107.618,-18690.2,11.0106,0.3446
32585000,25,122.946,-18678.8,8.56385,0.346
32590000,20,99.7462,-18688.5,7.87168,0.3204
32595000,22,110.883,-18683.9,11.8792,0.3164
32600000,22,99.1736,-18694.7,13.8658,0.352
32605000,26,134.121,-18687.5,9.53536,0.3636
32610000,24,113.043,-18685.4,13.9838,0.371
32615000,23,107.585,-18693.8,12.1059,0.3654
32620000,28,139.454,-18698.1,15.7781,0.3702
32625000,26,136.062,-18694.3,14.2093,0.3772
32630000,26,133.572,-18695.4,14.2952,0.3698
32635000,26,131.928,-18693.2,12.6533,0.3942
32640000,25,120.626,-18693.1,13.4912,0.3618
32645000,21,100.315,-18694.3,14.2193,0.3556
32650000,21,100.198,-18692.3,11.3876,0.3596
32655000,22,101.586,-18684.9,12.7558,0.3582
32660000,23,112.002,-18679.3,7.792,0.3416
32665000,25,130.838,-18687.1,9.41575,0.358
32670000,21,105.823,-18694.6,9.98975,0.3614
32675000,25,125.317,-18696.4,11.7836,0.336
32680000,22,115.016,-18689.5,10.574,0.3596
32685000,25,121.268,-18691.2,14.3528,0.364
32690000,19,86.6449,-18698.3,12.8066,0.3598
32695000,17,80.8777,-18699.4,7.40024,0.35
32700000,22,111.911,-18713.5,9.13491,0.341
32705000,21,99.0279,-18701.1,9.50862,0.3318
32710000,20,93.3009,-18690.6,10.6573,0.3524
32715000,22,106.877,-18692.6,10.2243,0.3536
32720000,20,89.8009,-18684.4,9.10759,0.3474
32725000,20,91.7075,-18701.2,8.70959,0.3226
32730000,23,116.375,-18689,8.79919,0.3502
32735000,24,115.968,-18696,11.968,0.3464
32740000,23,113.602,-18702.3,12.8999,0.3344
32745000,23,115.242,-18689.9,14.3807,0.3816
32750000,20,98.022,-18699.1,9.78192,0.3362
32755000,23,109.335,-18708.5,12.748,0.321
32760000,21,96.2118,-18700.2,8.81647,0.3464
32765000,21,95.8063,-18701.4,12.4671,0.3446
32770000,19,79.206,-18703.3,14.3393,0.3292
32775000,20,88.1682,-18708.8,13.5616,0.336
32780000,21,96.7251,-18697.9,9.17093,0.3166
32785000,23,94.9212,-18707.9,13.5649,0.3388
32790000,23,103.721,-18701,15.9951,0.3746
32795000,18,83.1339,-18705.3,10.7518,0.3688
32800000,19,85.1875,-18688.4,10.973,0.3334
32805000,25,117.875,-18695.4,12.7501,0.3444
32810000,27,134.889,-18696.6,12.078,0.3602
32815000,33,164.305,-18689.1,16.2466,0.354
32820000,37,183.024,-18664,18.3957,0.3678
32825000,31,161.854,-18672.9,13.9938,0.3872
32830000,31,148.412,-18674.9,21.658,0.375
32835000,34,167.612,-18676.5,20.6865,0.3758
32840000,33,166.171,-18677.9,18.9579,0.3824
32845000,35,189.067,-18669.9,15.9303,0.3848
32850000,25,132.996,-18668.4,9.09761,0.362
32855000,24,121.447,-18686.9,10.71,0.3728
32860000,20,90.1593,-18692.1,11.4112,0.3376
32865000,22,99.8498,-18694.9,9.38655,0.3612
32870000,20,80.6672,-18690.5,13.7035,0.3412
32875000,19,77.0761,-18681.3,12.6716,0.348
32880000,23,102.353,-18676.6,13.1002,0.3322
32885000,22,94.2185,-18674.2,12.3132,0.3464
32890000,24,103.324,-18678.4,14.6609,0.3524
32895000,24,104.622,-18675.3,17.4044,0.3514
32900000,22,96.5731,-18677.2,11.3803,0.34
32905000,24,109.014,-18682.2,11.2422,0.3522
32910000,24,110.27,-18683.1,10.0759,0.3458
32915000,28,132.043,-18670.3,11.6989,0.3644
32920000,22,100.242,-18676.4,10.4824,0.3566
32925000,23,110.403,-18685.1,11.022,0.351
32930000,22,100.029,-18680.6,14.6433,0.3496
32935000,23,115.255,-18687,9.83319,0.36
32940000,24,123.934,-18683.2,11.9291,0.3556
32945000,27,135.423,-18683.6,15.5272,0.3662
32950000,29,158.694,-18687.4,12.8562,0.3928
32955000,28,142.493,-18683.5,13.5543,0.395
32960000,28,140.272,-18680.1,10.9706,0.4012
32965000,20,95.6887,-18705.3,7.81901,0.366
32970000,23,119.068,-18690.3,11.8194,0.361
32975000,21,94.579,-18689.5,12.6918,0.314
32980000,23,109.678,-18697.3,11.5489,0.3396
32985000,21,96.5108,-18684.1,10.8526,0.338
32990000,20,96.7098,-18712.2,8.48319,0.337054
32995000,22,100.828,-18698.4,11.6016,0.3564
33000000,25,122.8,-18698.1,11.1926,0.386
33005000,18,94.2597,-18707.2,7.39062,0.3522
33010000,19,92.7011,-18711.1,9.05376,0.3366
33015000,17,81.4817,-18678.8,9.6614,0.331067
33020000,22,100.837,-18696.1,10.0914,0.3128
33025000,25,117.948,-18705.2,15.0418,0.3468
33030000,21,103.047,-18694.7,6.34061,0.3488
33035000,18,87.6881,-18678.4,8.32333,0.3182
33040000,22,98.045,-18684.8,11.6186,0.3404
33045000,19,91.7906,-18691.6,7.85874,0.335
33050000,23,117.888,-18701.5,11.7401,0.3388
33055000,23,115.747,-18701.6,14.223,0.374
33060000,20,104.83,-18711.8,6.41346,0.3704
33065000,15,71.2823,-18720.3,7.96624,0.361
33070000,20,86.6396,-18696.5,8.87506,0.3538
33075000,23,111.318,-18701.7,13.5936,0.3538
33080000,27,123.782,-18681.7,10.746,0.343
33085000,27,135.078,-18702,13.5655,0.3482
33090000,31,147.913,-18698.4,19.0015,0.3708
33095000,23,104.491,-18684.8,10.2753,0.4062
33100000,27,143.938,-18693.5,12.8236,0.366
33105000,23,106.779,-18693.4,13.6606,0.3526
33110000,25,124.565,-18701,14.3415,0.3516
33115000,28,147.992,-18698.4,9.53276,0.385
33120000,23,115.086,-18688.6,11.9555,0.3732
33125000,23,117.657,-18698.5,10.5799,0.3588
33130000,20,98.8782,-18700.1,10.8479,0.367
33135000,22,103.424,-18705.9,9.7403,0.3386
33140000,16,75.4789,-18716,6.97485,0.3332
33145000,19,84.7945,-18709.5,11.6372,0.3344
33150000,27,147.837,-18705,11.1149,0.3732
33155000,20,103.017,-18710.3,11.5673,0.3538
33160000,23,107.42,-18707.5,9.62332,0.3412
33165000,22,107.005,-18696.7,10.4257,0.3724
33170000,27,139.221,-18708.6,13.6131,0.36
33175000,29,151.222,-18701.8,14.892,0.3786
33180000,28,133.705,-18698.1,16.7228,0.3768
33185000,22,111.686,-18695,9.41528,0.3756
33190000,33,174.513,-18697.6,18.5225,0.3628
33195000,27,128.301,-18675.3,12.9252,0.3732
33200000,26,130.506,-18699.1,10.4326,0.3568
33205000,24,121.208,-18688.4,15.4797,0.364
33210000,26,134.822,-18679.9,17.5494,0.3528
33215000,25,128.416,-18689.8,10.9754,0.3354
33220000,22,112.584,-18680,9.26825,0.3594
33225000,28,139.939,-18679.1,14.6537,0.3526
33230000,23,114.076,-18673.5,11.0159,0.359
33235000,23,115.858,-18694,14.5399,0.3572
33240000,23,117.883,-18690,11.0024,0.3574
33245000,27,145.124,-18684.8,11.9003,0.3582
33250000,31,164.833,-18681,13.7854,0.3882
33255000,26,131.759,-18686.9,16.7801,0.3742
33260000,28,144.337,-18686.8,13.2738,0.3692
33265000,26,124.837,-18680.2,6.7415,0.3646
33270000,24,123.623,-18669.1,10.185,0.3554
33275000,23,111.387,-18672.9,13.4871,0.342
33280000,24,121.416,-18690.1,11.7333,0.3232
33285000,27,141.506,-18699.5,18.4685,0.364
33290000,28,149.313,-18686,15.8248,0.3644
33295000,19,89.8426,-18672.5,11.7867,0.3462
33300000,19,87.894,-18671.6,10.7745,0.3302
33305000,23,112.206,-18689.1,12.1288,0.3382
33310000,22,114.747,-18688.7,9.74358,0.3282
33315000,24,120.578,-18687.7,12.6668,0.3436
33320000,20,108.084,-18677.1,6.96485,0.3286
33325000,24,116.169,-18669.5,13.5685,0.35
33330000,30,143.886,-18685.4,20.9308,0.3734
33335000,25,129.726,-18673.6,11.4061,0.3792
33340000,30,146.45,-18681.9,16.5427,0.3596
33345000,25,109.753,-18677.7,12.4805,0.3506
33350000,23,119.961,-18675,13.5686,0.3494
33355000,25,125.514,-18683.2,10.5133,0.3324
33360000,21,105.295,-18688.4,9.97173,0.3378
33365000,20,104.716,-18689.1,8.97291,0.3666
33370000,17,82.2042,-18681.1,8.01667,0.3488
33375000,17,83.7759,-18688,7.12208,0.3184
33380000,22,118.928,-18689.7,10.3728,0.3324
33385000,19,93.5763,-18699.1,11.6367,0.3436
33390000,20,103.151,-18699,11.2761,0.3374
33395000,20,100.939,-18692.8,11.6036,0.34
33400000,23,104.361,-18695.4,15.0897,0.3574
33405000,25,129.592,-18686.1,12.0144,0.3762
33410000,21,100.496,-18686.7,12.8995,0.3316
33415000,26,130.782,-18688,12.9263,0.352
33420000,19,83.1884,-18688,10.5362,0.37
33425000,18,84.2374,-18711,9.68523,0.342889
33430000,22,99.6935,-18708.3,14.7701,0.3528
33435000,19,89.4138,-18693.3,9.08188,0.371
33440000,20,90.8189,-18689.4,12.2469,0.3508
33445000,23,100.057,-18688.1,17.1211,0.3408
33450000,25,108.23,-18694.6,13.0381,0.3428
33455000,21,83.1174,-18692.9,11.1523,0.3254
33460000,24,115.9,-18682.7,10.6445,0.3672
33465000,21,96.3563,-18678.9,10.0569,0.3404
33470000,20,93.015,-18692,11.3843,0.3178
33475000,19,94.7246,-18706.2,8.02865,0.3424
33480000,23,113.453,-18688.9,8.86527,0.3562
33485000,19,88.9566,-18703.8,9.82952,0.3408
33490000,21,103.85,-18699.8,11.2785,0.336
33495000,24,133.034,-18704.6,10.2991,0.3702
33500000,24,113.955,-18706,18.1792,0.372
33505000,23,97.8646,-18702.6,16.6701,0.3738
33510000,18,88.3224,-18705.3,15.1935,0.3652
33515000,17,75.5689,-18715.5,7.61505,0.337907
33520000,23,111.029,-18714.3,13.7942,0.3754
33525000,24,120.63,-18706.6,8.35346,0.3644
33530000,21,93.5408,-18705.8,9.24204,0.3526
33535000,22,105.293,-18699.8,12.8692,0.3338
33540000,23,107.04,-18708.6,10.6663,0.3672
33545000,29,146.821,-18725.7,11.7636,0.3816
33550000,26,128.802,-18711,15.597,0.3704
33555000,24,126.617,-18705.3,8.92766,0.3748
33560000,24,121.827,-18693.7,11.1869,0.3486
33565000,31,165.141,-18693.9,12.1806,0.387
33570000,20,88.4257,-18690,9.8329,0.3558
33575000,17,75.4725,-18693.2,7.53264,0.3584
33580000,20,99.1632,-18694.7,9.72594,0.3322
33585000,28,144.216,-18702.3,15.5074,0.3578
33590000,23,105.545,-18693,13.9046,0.3748
33595000,23,114.899,-18699.1,9.8706,0.3348
33600000,25,125.235,-18700.1,14.0128,0.3616
33605000,25,118.464,-18688.8,13.5039,0.35
33610000,24,120.445,-18680,14.0351,0.3522
33615000,28,138.795,-18683.2,12.0077,0.347
33620000,29,143.614,-18689.9,19.8267,0.3752
33625000,21,102.739,-18676.5,9.90489,0.363
33630000,24,102.867,-18687.1,13.3723,0.3452
33635000,22,102.783,-18694.1,11.167,0.3574
33640000,24,119.554,-18697.4,11.1462,0.3388
33645000,28,136.511,-18692.9,20.9296,0.3658
33650000,20,102.131,-18699.5,10.3936,0.3566
33655000,16,68.6748,-18693.4,7.56312,0.3438
33660000,19,90.2054,-18699.3,12.2408,0.3252
33665000,24,115.708,-18681.5,10.4111,0.3356
33670000,22,104.144,-18690,9.1978,0.3484
33675000,25,124.297,-18689.4,11.5459,0.3474
33680000,21,90.8765,-18670.2,14.7875,0.3436
33685000,24,103.447,-18671.1,14.2028,0.3166
33690000,23,102.327,-18692.1,14.5354,0.3516
33695000,23,102.321,-18675.8,12.2746,0.3404
33700000,25,116.99,-18661.7,10.0173,0.3424
33705000,29,139.955,-18657.1,14.7165,0.349
33710000,26,109.008,-18691.5,17.2089,0.3634
33715000,29,138.7,-18691,14.9616,0.3704
33720000,31,151.135,-18677.1,15.2902,0.3908
33725000,29,142.928,-18675.8,12.3962,0.3712
33730000,29,145.432,-18690,15.1198,0.3608
33735000,25,119.677,-18684.1,15.9815,0.3652
33740000,26,135.555,-18685.1,8.37545,0.3722
33745000,27,126.973,-18688.5,10.5276,0.3666
33750000,25,116.767,-18684.7,17.0216,0.3662
33755000,25,112.8,-18687.7,15.5864,0.3528
33760000,26,121.597,-18703.6,9.26399,0.389
33765000,24,111.355,-18698.6,18.02,0.3598
33770000,27,128.007,-18686.9,15.5709,0.371
33775000,24,111.614,-18686.7,17.1426,0.3906
33780000,28,126.368,-18682.6,14.2233,0.3424
33785000,29,145.615,-18681.9,13.0735,0.359
33790000,27,119.151,-18678,11.7768,0.3858
33795000,25,110,-18683.8,11.6256,0.3534
33800000,25,120.251,-18677.9,13.6846,0.3542
33805000,22,95.4149,-18666.6,13.8399,0.3508
33810000,24,112.33,-18692.3,7.76412,0.3534
33815000,25,122.081,-18678,12.1401,0.3688
33820000,24,93.7165,-18691.4,20.9308,0.3722
33825000,20,90.5386,-18689.1,6.95682,0.3776
33830000,18,72.0359,-18693.4,9.02259,0.3364
33835000,21,99.3244,-18691.6,6.96767,0.3266
33840000,21,89.2491,-18690.7,10.68,0.3348
33845000,21,90.5028,-18680.9,11.5815,0.3208
33850000,24,121.388,-18692.8,12.574,0.3354
33855000,19,91.1224,-18686.2,8.4324,0.337
33860000,22,104.692,-18691.5,11.8828,0.3358
33865000,23,117.675,-18680.4,8.02958,0.338
33870000,29,142.965,-18682.7,17.5615,0.3616
33875000,29,146.541,-18667.6,16.7742,0.377
33880000,26,135.769,-18682,8.75975,0.3636
33885000,28,141.781,-18666.8,12.8017,0.3642
33890000,27,131.174,-18675.2,10.4999,0.3538
33895000,26,131.702,-18692.9,12.7748,0.3524
33900000,23,106.682,-18693.4,11.8223,0.3416
33905000,23,110.757,-18710.4,8.69107,0.3754
33910000,20,92.7471,-18722.7,13.4563,0.334489
33915000,20,93.9622,-18717,11.5922,0.3554
33920000,15,84.931,-18743.9,7.01166,0.343966
33925000,17,82.3959,-18715.5,6.33707,0.3441
33930000,14,66.4447,-18709.2,7.98823,0.329
33935000,18,88.364,-18726.2,8.87443,0.3284
33940000,16,70.7124,-18710.1,10.0157,0.3418
33945000,16,84.9089,-18738.6,7.01457,0.36184
33950000,20,101.304,-18730,7.52501,0.374
33955000,18,97.1854,-18729.1,8.69188,0.361
33960000,19,75.7943,-18703.4,14.9665,0.35635
33965000,20,96.5473,-18698.6,10.957,0.3614
33970000,18,79.263,-18686.8,11.0744,0.3356
33975000,19,91.5637,-18738.6,10.1664,0.3498
33980000,19,92.5452,-18730.8,12.6695,0.3668
33985000,21,97.9516,-18710.5,17.3485,0.3616
33990000,19,89.6459,-18713.4,9.87169,0.3672
33995000,19,94.2231,-18710.6,11.5099,0.354
34000000,18,82.8707,-18694.6,8.83153,0.338467
34005000,23,112.814,-18698.6,11.4537,0.3406
34010000,23,109.897,-18695.7,11.3856,0.394
34015000,24,120.157,-18698.7,14.6956,0.3822
34020000,25,123.611,-18688.6,12.7781,0.3774
34025000,21,93.2454,-18694.7,14.8474,0.356
34030000,19,92.4713,-18711.9,14.7854,0.3536
34035000,22,108.024,-18715.6,8.74279,0.3532
34040000,18,81.4388,-18705.3,9.16433,0.3834
34045000,20,97.7339,-18695.2,8.91266,0.34508
34050000,18,78.0184,-18705.5,10.4253,0.3357
34055000,20,94.8031,-18690.9,8.41514,0.3468
34060000,18,79.7411,-18710.6,12.2931,0.3404
34065000,25,120.153,-18697.9,17.058,0.3398
34070000,26,124.298,-18687.9,20.2379,0.3756
34075000,24,122.065,-18703.9,11.1935,0.3422
34080000,24,112.118,-18690.4,10.0599,0.3362
34085000,21,97.4284,-18706.1,8.97495,0.3378
34090000,21,112.359,-18713.3,9.97551,0.361
34095000,24,120.054,-18709.2,9.6916,0.369
34100000,26,134.136,-18697.9,13.1751,0.374
34105000,17,87.7169,-18703.3,6.28497,0.3648
34110000,20,104.547,-18703,11.2994,0.3456
34115000,23,109.415,-18708.9,14.1771,0.3654
34120000,20,87.9567,-18702.2,10.2591,0.341754
34125000,20,97.6557,-18708,7.53007,0.3564
34130000,26,127.535,-18692.8,11.5571,0.3506
34135000,22,105.683,-18689.9,14.5901,0.3422
34140000,23,102.534,-18680.8,12.4985,0.35
34145000,22,103.029,-18676.9,15.1737,0.3616
34150000,23,98.6393,-18668.5,16.2237,0.358
34155000,25,108.111,-18653.5,13.5742,0.3382
34160000,25,113.702,-18659.4,16.0704,0.36
34165000,25,121.961,-18673.3,12.1433,0.3524
34170000,27,125.867,-18663.7,16.2951,0.3566
34175000,33,162.757,-18661.2,17.621,0.3688
34180000,33,162.957,-18636.8,17.419,0.3586
34185000,35,170.149,-18635.3,18.7759,0.3514
34190000,33,173.578,-18651.9,15.4416,0.3736
34195000,29,138.666,-18660.6,12.8204,0.367
34200000,27,129.579,-18670.1,15.3286,0.375
34205000,25,116.731,-18683.2,15.1292,0.3562
34210000,25,121.927,-18672.9,11.186,0.352
34215000,21,89.4683,-18670.9,10.9731,0.3354
34220000,21,97.643,-18665.3,11.2208,0.3306
34225000,23,103.189,-18658.4,11.9421,0.3238
34230000,21,91.7513,-18669.8,9.35656,0.3178
34235000,22,102.44,-18664.3,11.3218,0.353
34240000,25,124.553,-18676.3,11.8636,0.3406
34245000,24,113.048,-18691.1,13.9746,0.3596
34250000,21,101.889,-18679,12.5899,0.3472
34255000,22,92.7909,-18682.8,19.4325,0.33
34260000,25,127,-18681.8,9.46949,0.339
34265000,22,103.191,-18674.6,11.2305,0.3398
34270000,20,87.9988,-18680,7.63051,0.3362
34275000,24,106.177,-18671.3,11.1786,0.319
34280000,26,119.619,-18676.6,23.7608,0.3608
34285000,20,91.5015,-18679.8,14.2485,0.3588
34290000,26,117.687,-18672.2,16.1654,0.3506
34295000,29,142.346,-18669.5,11.1687,0.3754
34300000,24,105.262,-18670.7,10.3912,0.3552
34305000,23,97.5043,-18674.1,16.6501,0.3554
34310000,25,97.5309,-18679.5,14.4536,0.3476
34315000,23,93.2858,-18683,15.9561,0.365
34320000,23,107.796,-18698.5,12.2083,0.358
34325000,24,108.637,-18702.1,13.6528,0.353
34330000,21,104.114,-18700.9,11.0504,0.3726
34335000,27,138.454,-18701.3,15.1708,0.3708
34340000,19,92.9591,-18696.6,9.06059,0.373
34345000,24,114.077,-18698.1,11.2367,0.352
34350000,20,89.9083,-18696.8,9.39944,0.3376
34355000,19,96.6731,-18705.3,7.14694,0.349
34360000,20,93.364,-18721,11.0497,0.334971
34365000,20,94.3787,-18725.5,13.4889,0.356
34370000,18,73.9864,-18695.7,11.1178,0.3632
34375000,18,70.1989,-18697.4,18.5197,0.3486
34380000,20,91.3487,-18700.3,11.1596,0.3426
34385000,19,83.8621,-18706.3,9.03594,0.3388
34390000,18,85.8605,-18704.8,9.66162,0.34152
34395000,16,77.7308,-18713.6,6.20862,0.3328
34400000,19,76.6699,-18695.6,13.1827,0.350067
34405000,16,70.6444,-18682.3,4.50913,0.3326
34410000,22,109.991,-18703.3,10.1725,0.3148
34415000,19,83.2693,-18691.5,11.2575,0.3394
34420000,17,79.6299,-18688.9,9.11894,0.3112
34425000,21,102.941,-18694.1,13.1607,0.321
34430000,18,87.9801,-18693.8,8.4001,0.3372
