"","lambda_ClaDS","tiplabel"
"Anaxyrus_mexicanus",0.0831221049071134,"Anaxyrus_mexicanus"
"Anaxyrus_punctatus",0.0850643033288441,"Anaxyrus_punctatus"
"Anaxyrus_exsul",0.0856331086223061,"Anaxyrus_exsul"
"Anaxyrus_canorus",0.0869915363396893,"Anaxyrus_canorus"
"Anaxyrus_nelsoni",0.0929304284556724,"Anaxyrus_nelsoni"
"Anaxyrus_compactilis",0.0867711135814751,"Anaxyrus_compactilis"
"Anaxyrus_boreas",0.0900697167052681,"Anaxyrus_boreas"
"Peltophryne_florentinoi",0.0792023955611549,"Peltophryne_florentinoi"
"Peltophryne_peltocephala",0.0720302716040105,"Peltophryne_peltocephala"
"Peltophryne_fustiger",0.0756790635469553,"Peltophryne_fustiger"
"Peltophryne_empusa",0.0740152658736075,"Peltophryne_empusa"
"Peltophryne_taladai",0.0714617068870755,"Peltophryne_taladai"
"Peltophryne_cataulaciceps",0.074113797135938,"Peltophryne_cataulaciceps"
"Peltophryne_fluviatica",0.0714152423966049,"Peltophryne_fluviatica"
"Peltophryne_longinasus",0.0736168872515757,"Peltophryne_longinasus"
"Peltophryne_gundlachi",0.077178321178168,"Peltophryne_gundlachi"
"Peltophryne_guentheri",0.0743006951488529,"Peltophryne_guentheri"
"Peltophryne_fracta",0.0698515272831307,"Peltophryne_fracta"
"Peltophryne_lemur",0.0736108706260382,"Peltophryne_lemur"
"Rhaebo_glaberrimus",0.0622500894790927,"Rhaebo_glaberrimus"
"Rhaebo_blombergi",0.060587333250805,"Rhaebo_blombergi"
"Rhaebo_andinophrynoides",0.0637647614396875,"Rhaebo_andinophrynoides"
"Rhaebo_guttatus",0.0633710684989245,"Rhaebo_guttatus"
"Rhaebo_haematiticus",0.0619799845174775,"Rhaebo_haematiticus"
"Rhaebo_lynchi",0.0605740337591286,"Rhaebo_lynchi"
"Rhaebo_caeruleostictus",0.0631172914395804,"Rhaebo_caeruleostictus"
"Rhaebo_ecuadorensis",0.0599078325018068,"Rhaebo_ecuadorensis"
"Rhaebo_nasicus",0.0621277243917493,"Rhaebo_nasicus"
"Rhaebo_hypomelas",0.0672416850548091,"Rhaebo_hypomelas"
"Nannophryne_variegata",0.0599216829155258,"Nannophryne_variegata"
"Nannophryne_apolobambica",0.0605998647986774,"Nannophryne_apolobambica"
"Nannophryne_corynetes",0.0638014450645653,"Nannophryne_corynetes"
"Nannophryne_cophotis",0.063610477593461,"Nannophryne_cophotis"
"Dendrophryniscus_carvalhoi",0.0578765331535243,"Dendrophryniscus_carvalhoi"
"Dendrophryniscus_organensis",0.0609170299406665,"Dendrophryniscus_organensis"
"Dendrophryniscus_skuki",0.0586679408166469,"Dendrophryniscus_skuki"
"Dendrophryniscus_oreites",0.0597344050803816,"Dendrophryniscus_oreites"
"Dendrophryniscus_stawiarskyi",0.0577134194593588,"Dendrophryniscus_stawiarskyi"
"Dendrophryniscus_proboscideus",0.057981419904034,"Dendrophryniscus_proboscideus"
"Dendrophryniscus_berthalutzae",0.0579361176508643,"Dendrophryniscus_berthalutzae"
"Dendrophryniscus_krausae",0.0584443283718045,"Dendrophryniscus_krausae"
"Dendrophryniscus_leucomystax",0.0557719462055351,"Dendrophryniscus_leucomystax"
"Dendrophryniscus_brevipollicatus",0.0586882436037184,"Dendrophryniscus_brevipollicatus"
"Amazophrynella_bokermanni",0.0514369803614434,"Amazophrynella_bokermanni"
"Amazophrynella_manaos",0.0534812028947963,"Amazophrynella_manaos"
"Amazophrynella_vote",0.0502526979268105,"Amazophrynella_vote"
"Amazophrynella_minuta",0.0516801787796751,"Amazophrynella_minuta"
"Parapelophryne_scalpta",0.0561003493585543,"Parapelophryne_scalpta"
"Atelopus_franciscus",0.105563002032331,"Atelopus_franciscus"
"Atelopus_reticulatus",0.108543782264742,"Atelopus_reticulatus"
"Atelopus_vermiculatus",0.107151065408864,"Atelopus_vermiculatus"
"Atelopus_flavescens",0.114977996955949,"Atelopus_flavescens"
"Atelopus_barbotini",0.1142345567029,"Atelopus_barbotini"
"Atelopus_hoogmoedi",0.108687758886191,"Atelopus_hoogmoedi"
"Atelopus_pinangoi",0.103498681209085,"Atelopus_pinangoi"
"Atelopus_spumarius",0.0960346953734881,"Atelopus_spumarius"
"Atelopus_chocoensis",0.0984304461329133,"Atelopus_chocoensis"
"Atelopus_nahumae",0.10592713628994,"Atelopus_nahumae"
"Atelopus_galactogaster",0.0995872220865084,"Atelopus_galactogaster"
"Atelopus_seminiferus",0.101708151095675,"Atelopus_seminiferus"
"Atelopus_mucubajiensis",0.0908498848230653,"Atelopus_mucubajiensis"
"Atelopus_mindoensis",0.091364790759394,"Atelopus_mindoensis"
"Atelopus_pulcher",0.0848864457504474,"Atelopus_pulcher"
"Atelopus_andinus",0.083767212432858,"Atelopus_andinus"
"Atelopus_balios",0.0851663201267301,"Atelopus_balios"
"Atelopus_tricolor",0.0861890018743837,"Atelopus_tricolor"
"Atelopus_oxapampae",0.082343266496949,"Atelopus_oxapampae"
"Atelopus_elegans",0.084925816568494,"Atelopus_elegans"
"Atelopus_quimbaya",0.0789277665188274,"Atelopus_quimbaya"
"Atelopus_siranus",0.084067673633408,"Atelopus_siranus"
"Atelopus_chrysocorallus",0.0773743406051723,"Atelopus_chrysocorallus"
"Atelopus_orcesi",0.0852128566016707,"Atelopus_orcesi"
"Atelopus_carauta",0.083501704747483,"Atelopus_carauta"
"Atelopus_gigas",0.080687318692851,"Atelopus_gigas"
"Atelopus_carbonerensis",0.0820110282292068,"Atelopus_carbonerensis"
"Atelopus_sonsonensis",0.0807540463625328,"Atelopus_sonsonensis"
"Atelopus_patazensis",0.0780761290174427,"Atelopus_patazensis"
"Atelopus_cruciger",0.0802306290630371,"Atelopus_cruciger"
"Atelopus_eusebianus",0.0790901608172465,"Atelopus_eusebianus"
"Atelopus_certus",0.0814310657726993,"Atelopus_certus"
"Atelopus_sanjosei",0.0777429562427143,"Atelopus_sanjosei"
"Atelopus_walkeri",0.0778530638973422,"Atelopus_walkeri"
"Atelopus_palmatus",0.0778684319808346,"Atelopus_palmatus"
"Atelopus_epikeisthos",0.0730580248289787,"Atelopus_epikeisthos"
"Atelopus_erythropus",0.0712216354324381,"Atelopus_erythropus"
"Atelopus_subornatus",0.0692413939410068,"Atelopus_subornatus"
"Atelopus_vogli",0.0708347408169403,"Atelopus_vogli"
"Atelopus_lynchi",0.0705899262539486,"Atelopus_lynchi"
"Atelopus_coynei",0.070537176895636,"Atelopus_coynei"
"Atelopus_monohernandezii",0.0693154525341458,"Atelopus_monohernandezii"
"Atelopus_chirripoensis",0.0623502557355571,"Atelopus_chirripoensis"
"Atelopus_petriruizi",0.0690274545774125,"Atelopus_petriruizi"
"Atelopus_pastuso",0.0695475223366918,"Atelopus_pastuso"
"Atelopus_ardila",0.073757490935284,"Atelopus_ardila"
"Atelopus_tamaensis",0.071177069525512,"Atelopus_tamaensis"
"Atelopus_sernai",0.071648684807174,"Atelopus_sernai"
"Atelopus_mittermeieri",0.071659003228365,"Atelopus_mittermeieri"
"Atelopus_longibrachius",0.0729779480114441,"Atelopus_longibrachius"
"Atelopus_guanujo",0.11533341116059,"Atelopus_guanujo"
"Atelopus_glyphus",0.114075218180528,"Atelopus_glyphus"
"Atelopus_pictiventris",0.112666751386337,"Atelopus_pictiventris"
"Atelopus_mandingues",0.116776470440203,"Atelopus_mandingues"
"Atelopus_muisca",0.110648362706783,"Atelopus_muisca"
"Atelopus_nepiozomus",0.111747736939765,"Atelopus_nepiozomus"
"Atelopus_pyrodactylus",0.111721229714551,"Atelopus_pyrodactylus"
"Atelopus_sorianoi",0.11571446618404,"Atelopus_sorianoi"
"Atelopus_petersi",0.106265824065808,"Atelopus_petersi"
"Atelopus_loettersi",0.102431471752652,"Atelopus_loettersi"
"Atelopus_pedimarmoratus",0.113574166376272,"Atelopus_pedimarmoratus"
"Atelopus_dimorphus",0.106948173268724,"Atelopus_dimorphus"
"Atelopus_senex",0.110866084399979,"Atelopus_senex"
"Atelopus_varius",0.117048190595796,"Atelopus_varius"
"Atelopus_limosus",0.11596301482002,"Atelopus_limosus"
"Atelopus_zeteki",0.114234900792442,"Atelopus_zeteki"
"Atelopus_boulengeri",0.116693098805238,"Atelopus_boulengeri"
"Atelopus_chiriquiensis",0.110659763591256,"Atelopus_chiriquiensis"
"Atelopus_guitarraensis",0.111867757033787,"Atelopus_guitarraensis"
"Atelopus_nocturnus",0.106504112380508,"Atelopus_nocturnus"
"Atelopus_spurrelli",0.108213909773407,"Atelopus_spurrelli"
"Atelopus_arthuri",0.165057789094458,"Atelopus_arthuri"
"Atelopus_onorei",0.16451245228618,"Atelopus_onorei"
"Atelopus_bomolochos",0.166070863111994,"Atelopus_bomolochos"
"Atelopus_exiguus",0.163483764252686,"Atelopus_exiguus"
"Atelopus_nanay",0.152866318318874,"Atelopus_nanay"
"Atelopus_minutulus",0.154037423874757,"Atelopus_minutulus"
"Atelopus_podocarpus",0.152429753952285,"Atelopus_podocarpus"
"Atelopus_halihelos",0.154218751373997,"Atelopus_halihelos"
"Atelopus_pachydermus",0.142864274673848,"Atelopus_pachydermus"
"Atelopus_ignescens",0.14028589265369,"Atelopus_ignescens"
"Atelopus_ebenoides",0.138361212576907,"Atelopus_ebenoides"
"Atelopus_angelito",0.136414993222317,"Atelopus_angelito"
"Atelopus_simulatus",0.127460133510385,"Atelopus_simulatus"
"Atelopus_longirostris",0.118470001307214,"Atelopus_longirostris"
"Atelopus_eusebiodiazi",0.100704148925984,"Atelopus_eusebiodiazi"
"Atelopus_peruensis",0.104918159807384,"Atelopus_peruensis"
"Atelopus_marinkellei",0.093131444609011,"Atelopus_marinkellei"
"Atelopus_farci",0.0895092580414615,"Atelopus_farci"
"Atelopus_arsyecue",0.0800847260733753,"Atelopus_arsyecue"
"Atelopus_planispina",0.0851198409888317,"Atelopus_planispina"
"Atelopus_carrikeri",0.0841874942248084,"Atelopus_carrikeri"
"Atelopus_laetissimus",0.062504970417089,"Atelopus_laetissimus"
"Atelopus_famelicus",0.0691240445793844,"Atelopus_famelicus"
"Atelopus_nicefori",0.062789809019553,"Atelopus_nicefori"
"Atelopus_lozanoi",0.0633651607619403,"Atelopus_lozanoi"
"Atelopus_oxyrhynchus",0.0609032030779034,"Atelopus_oxyrhynchus"
"Osornophryne_angel",0.0680808509613598,"Osornophryne_angel"
"Osornophryne_bufoniformis",0.0725915125337785,"Osornophryne_bufoniformis"
"Osornophryne_antisana",0.0721445804075578,"Osornophryne_antisana"
"Osornophryne_percrassa",0.0714926168835043,"Osornophryne_percrassa"
"Osornophryne_talipes",0.0616992049122423,"Osornophryne_talipes"
"Osornophryne_puruanta",0.0719225706042096,"Osornophryne_puruanta"
"Osornophryne_sumacoensis",0.0682795517909216,"Osornophryne_sumacoensis"
"Osornophryne_occidentalis",0.0677386376219135,"Osornophryne_occidentalis"
"Osornophryne_simpsoni",0.0625788533298291,"Osornophryne_simpsoni"
"Osornophryne_guacamayo",0.06495454809449,"Osornophryne_guacamayo"
"Osornophryne_cofanorum",0.0663019860258929,"Osornophryne_cofanorum"
"Metaphryniscus_sosai",0.0603626939574183,"Metaphryniscus_sosai"
"Laurentophryne_parkeri",0.0623915520672529,"Laurentophryne_parkeri"
"Oreophrynella_nigra",0.0723527578631204,"Oreophrynella_nigra"
"Oreophrynella_cryptica",0.0742727009180923,"Oreophrynella_cryptica"
"Oreophrynella_quelchii",0.0772402886638983,"Oreophrynella_quelchii"
"Oreophrynella_dendronastes",0.0742711283973657,"Oreophrynella_dendronastes"
"Oreophrynella_vasquezi",0.0655767937629575,"Oreophrynella_vasquezi"
"Oreophrynella_weiassipuensis",0.0729607647655167,"Oreophrynella_weiassipuensis"
"Oreophrynella_seegobini",0.0649718076377879,"Oreophrynella_seegobini"
"Oreophrynella_huberi",0.0676850291086658,"Oreophrynella_huberi"
"Oreophrynella_macconnelli",0.0634900902794454,"Oreophrynella_macconnelli"
"Altiphrynoides_osgoodi",0.0570793238839455,"Altiphrynoides_osgoodi"
"Altiphrynoides_malcolmi",0.0582500156031108,"Altiphrynoides_malcolmi"
"Truebella_tothastes",0.0567470990969631,"Truebella_tothastes"
"Truebella_skoptes",0.0554364292848666,"Truebella_skoptes"
"Frostius_pernambucensis",0.0536779734234826,"Frostius_pernambucensis"
"Frostius_erythrophthalmus",0.0550725904273247,"Frostius_erythrophthalmus"
"Pseudobufo_subasper",0.0583375975309448,"Pseudobufo_subasper"
"Melanophryniscus_admirabilis",0.113333429295071,"Melanophryniscus_admirabilis"
"Melanophryniscus_fulvoguttatus",0.10292678149993,"Melanophryniscus_fulvoguttatus"
"Melanophryniscus_spectabilis",0.103035496991278,"Melanophryniscus_spectabilis"
"Melanophryniscus_dorsalis",0.11600643895921,"Melanophryniscus_dorsalis"
"Melanophryniscus_stelzneri",0.102090191843734,"Melanophryniscus_stelzneri"
"Melanophryniscus_klappenbachi",0.11168100110775,"Melanophryniscus_klappenbachi"
"Melanophryniscus_rubriventris",0.103077381458725,"Melanophryniscus_rubriventris"
"Melanophryniscus_moreirae",0.101445137146916,"Melanophryniscus_moreirae"
"Melanophryniscus_vilavelhensis",0.0959133562289343,"Melanophryniscus_vilavelhensis"
"Melanophryniscus_atroluteus",0.0992214525664067,"Melanophryniscus_atroluteus"
"Melanophryniscus_cambaraensis",0.093550226220482,"Melanophryniscus_cambaraensis"
"Melanophryniscus_montevidensis",0.0873403020820236,"Melanophryniscus_montevidensis"
"Melanophryniscus_cupreuscapularis",0.0950807304917311,"Melanophryniscus_cupreuscapularis"
"Melanophryniscus_macrogranulosus",0.0948576077730073,"Melanophryniscus_macrogranulosus"
"Melanophryniscus_sanmartini",0.086614531804898,"Melanophryniscus_sanmartini"
"Melanophryniscus_peritus",0.0783681086484282,"Melanophryniscus_peritus"
"Melanophryniscus_paraguayensis",0.075645422584018,"Melanophryniscus_paraguayensis"
"Melanophryniscus_langonei",0.0727325002142127,"Melanophryniscus_langonei"
"Melanophryniscus_estebani",0.075739930597786,"Melanophryniscus_estebani"
"Melanophryniscus_devincenzii",0.0742126559547464,"Melanophryniscus_devincenzii"
"Melanophryniscus_orejasmirandai",0.0655640476843078,"Melanophryniscus_orejasmirandai"
"Melanophryniscus_pachyrhynus",0.0677050036332858,"Melanophryniscus_pachyrhynus"
"Melanophryniscus_setiba",0.065515654478338,"Melanophryniscus_setiba"
"Melanophryniscus_tumifrons",0.0605767497523442,"Melanophryniscus_tumifrons"
"Melanophryniscus_simplex",0.0621076178327445,"Melanophryniscus_simplex"
"Melanophryniscus_krauczuki",0.0652116243105745,"Melanophryniscus_krauczuki"
"Melanophryniscus_alipioi",0.0639435515732947,"Melanophryniscus_alipioi"
"Proceratophrys_moehringi",0.0663770827179431,"Proceratophrys_moehringi"
"Proceratophrys_dibernardoi",0.0728900785999827,"Proceratophrys_dibernardoi"
"Proceratophrys_izecksohni",0.0709250667417067,"Proceratophrys_izecksohni"
"Proceratophrys_moratoi",0.0744787793089755,"Proceratophrys_moratoi"
"Proceratophrys_concavitympanum",0.0688090197467466,"Proceratophrys_concavitympanum"
"Proceratophrys_goyana",0.0732939141204959,"Proceratophrys_goyana"
"Proceratophrys_renalis",0.0692472948648533,"Proceratophrys_renalis"
"Proceratophrys_boiei",0.0675714631080239,"Proceratophrys_boiei"
"Proceratophrys_laticeps",0.0705673785711573,"Proceratophrys_laticeps"
"Proceratophrys_cururu",0.0707365213907536,"Proceratophrys_cururu"
"Proceratophrys_appendiculata",0.065459625692315,"Proceratophrys_appendiculata"
"Proceratophrys_melanopogon",0.0692236487256771,"Proceratophrys_melanopogon"
"Proceratophrys_phyllostomus",0.0700273264190963,"Proceratophrys_phyllostomus"
"Proceratophrys_strussmannae",0.0697776082760293,"Proceratophrys_strussmannae"
"Proceratophrys_rotundipalpebra",0.0724288481810201,"Proceratophrys_rotundipalpebra"
"Proceratophrys_aridus",0.0711546359214011,"Proceratophrys_aridus"
"Proceratophrys_caramaschii",0.072528052966223,"Proceratophrys_caramaschii"
"Proceratophrys_tupinambis",0.0709363668788647,"Proceratophrys_tupinambis"
"Proceratophrys_palustris",0.0736430813779125,"Proceratophrys_palustris"
"Proceratophrys_schirchi",0.0726328067753734,"Proceratophrys_schirchi"
"Proceratophrys_bagnoi",0.0730294043383012,"Proceratophrys_bagnoi"
"Proceratophrys_subguttata",0.0754444286665985,"Proceratophrys_subguttata"
"Proceratophrys_huntingtoni",0.0720513333452048,"Proceratophrys_huntingtoni"
"Proceratophrys_redacta",0.0747770201505631,"Proceratophrys_redacta"
"Proceratophrys_belzebul",0.0719326825925762,"Proceratophrys_belzebul"
"Proceratophrys_minuta",0.0693089107129056,"Proceratophrys_minuta"
"Proceratophrys_cristiceps",0.0722475873793521,"Proceratophrys_cristiceps"
"Proceratophrys_bigibbosa",0.066421682328707,"Proceratophrys_bigibbosa"
"Proceratophrys_branti",0.069988867522169,"Proceratophrys_branti"
"Proceratophrys_brauni",0.0702527446039613,"Proceratophrys_brauni"
"Proceratophrys_paviotii",0.0697252989481125,"Proceratophrys_paviotii"
"Proceratophrys_carranca",0.0658234152237908,"Proceratophrys_carranca"
"Proceratophrys_vielliardi",0.0673388663017653,"Proceratophrys_vielliardi"
"Proceratophrys_rondonae",0.0649221818174693,"Proceratophrys_rondonae"
"Proceratophrys_avelinoi",0.0672440443160554,"Proceratophrys_avelinoi"
"Proceratophrys_sanctaritae",0.0691014581706481,"Proceratophrys_sanctaritae"
"Odontophrynus_achalensis",0.0712045264290635,"Odontophrynus_achalensis"
"Odontophrynus_occidentalis",0.0755836167061841,"Odontophrynus_occidentalis"
"Odontophrynus_salvatori",0.0723359858848585,"Odontophrynus_salvatori"
"Odontophrynus_americanus",0.0762893520206912,"Odontophrynus_americanus"
"Odontophrynus_cordobae",0.0738682453939825,"Odontophrynus_cordobae"
"Odontophrynus_cultripes",0.0703027582464883,"Odontophrynus_cultripes"
"Odontophrynus_carvalhoi",0.0727650667199276,"Odontophrynus_carvalhoi"
"Odontophrynus_monachus",0.0702155579544436,"Odontophrynus_monachus"
"Odontophrynus_maisuma",0.0688330453204445,"Odontophrynus_maisuma"
"Odontophrynus_barrioi",0.068734100326215,"Odontophrynus_barrioi"
"Odontophrynus_lavillai",0.0676888919430438,"Odontophrynus_lavillai"
"Macrogenioglottus_alipioi",0.0662037862899718,"Macrogenioglottus_alipioi"
"Leptodactylus_paraensis",0.0808200123861226,"Leptodactylus_paraensis"
"Leptodactylus_bufonius",0.0797138250184537,"Leptodactylus_bufonius"
"Leptodactylus_guianensis",0.0834179906651874,"Leptodactylus_guianensis"
"Leptodactylus_petersii",0.0831726048460496,"Leptodactylus_petersii"
"Leptodactylus_fragilis",0.085666511799902,"Leptodactylus_fragilis"
"Leptodactylus_fuscus",0.0832843255173474,"Leptodactylus_fuscus"
"Leptodactylus_pustulatus",0.0806902874083656,"Leptodactylus_pustulatus"
"Leptodactylus_longirostris",0.0834553518869994,"Leptodactylus_longirostris"
"Leptodactylus_hylodes",0.0836981397328301,"Leptodactylus_hylodes"
"Leptodactylus_poecilochilus",0.0844037913415532,"Leptodactylus_poecilochilus"
"Leptodactylus_pascoensis",0.0815852119652277,"Leptodactylus_pascoensis"
"Leptodactylus_colombiensis",0.0824568630856758,"Leptodactylus_colombiensis"
"Leptodactylus_troglodytes",0.0831499370635218,"Leptodactylus_troglodytes"
"Leptodactylus_natalensis",0.0805262026807574,"Leptodactylus_natalensis"
"Leptodactylus_albilabris",0.0854568252342951,"Leptodactylus_albilabris"
"Leptodactylus_hallowelli",0.0860342864300814,"Leptodactylus_hallowelli"
"Leptodactylus_didymus",0.0772053983764714,"Leptodactylus_didymus"
"Leptodactylus_notoaktites",0.0829399182828081,"Leptodactylus_notoaktites"
"Leptodactylus_mystaceus",0.0785143586686201,"Leptodactylus_mystaceus"
"Leptodactylus_ventrimaculatus",0.0856875334946961,"Leptodactylus_ventrimaculatus"
"Leptodactylus_spixi",0.0778504657083497,"Leptodactylus_spixi"
"Leptodactylus_jolyi",0.0813233459680588,"Leptodactylus_jolyi"
"Leptodactylus_elenae",0.0803823348319656,"Leptodactylus_elenae"
"Leptodactylus_plaumanni",0.0696909361451706,"Leptodactylus_plaumanni"
"Leptodactylus_sertanejo",0.0712549316354369,"Leptodactylus_sertanejo"
"Leptodactylus_gracilis",0.0740903591335226,"Leptodactylus_gracilis"
"Leptodactylus_magistris",0.0770308006121725,"Leptodactylus_magistris"
"Leptodactylus_mystacinus",0.0713588024136173,"Leptodactylus_mystacinus"
"Leptodactylus_flavopictus",0.0713942675202471,"Leptodactylus_flavopictus"
"Leptodactylus_rhodonotus",0.0695965993230204,"Leptodactylus_rhodonotus"
"Leptodactylus_lithonaetes",0.0696131112970927,"Leptodactylus_lithonaetes"
"Leptodactylus_peritoaktites",0.0690729427933495,"Leptodactylus_peritoaktites"
"Leptodactylus_fallax",0.0630257518533774,"Leptodactylus_fallax"
"Leptodactylus_camaquara",0.0601927235674628,"Leptodactylus_camaquara"
"Leptodactylus_labyrinthicus",0.0626390284277693,"Leptodactylus_labyrinthicus"
"Leptodactylus_myersi",0.0657751968815208,"Leptodactylus_myersi"
"Leptodactylus_pentadactylus",0.061719683875114,"Leptodactylus_pentadactylus"
"Leptodactylus_knudseni",0.0634827371560101,"Leptodactylus_knudseni"
"Leptodactylus_stenodema",0.0630599022364548,"Leptodactylus_stenodema"
"Leptodactylus_cupreus",0.0593192581503954,"Leptodactylus_cupreus"
"Leptodactylus_labrosus",0.0615753885316802,"Leptodactylus_labrosus"
"Leptodactylus_tapiti",0.0651010987475111,"Leptodactylus_tapiti"
"Leptodactylus_vastus",0.0639762167398159,"Leptodactylus_vastus"
"Leptodactylus_furnarius",0.0636063770097509,"Leptodactylus_furnarius"
"Leptodactylus_viridis",0.0752924958556686,"Leptodactylus_viridis"
"Leptodactylus_savagei",0.0777199010935165,"Leptodactylus_savagei"
"Leptodactylus_podicipinus",0.0737364001684469,"Leptodactylus_podicipinus"
"Leptodactylus_ochraceus",0.0780033502372208,"Leptodactylus_ochraceus"
"Leptodactylus_discodactylus",0.0768736192169648,"Leptodactylus_discodactylus"
"Leptodactylus_griseigularis",0.0768635727089745,"Leptodactylus_griseigularis"
"Leptodactylus_diedrus",0.0715347975391042,"Leptodactylus_diedrus"
